sampleID	Subtype_mRNA	ACTR1A	ADAR	ADSL	AIFM1	ANKRD49	AP2M1	ATP5ME	CCND1	CDK6	CRKL	DDX3X	DHRSX	DNAJC11	DNAJC9	EIF1AX	EMC3	FAM50A	LRPPRC	MRPL33	MTPAP	NDUFAB1	NOP9	NXT1	PFDN1	PPP2CA	PPP2R1A	PRKRA	RAB6A	RIC1	RMND5A	SLC35B2	SUCO	TAPT1	TEN1	TOE1	USP9X	VBP1	VPS4A	WDR1	WDR73
TCGA-22-4607-01	basal	-0.22816049917864	1.2655185370737	0.330289597091969	-0.124272113160759	-0.33530601014205	-0.998753875369785	-0.475554278441054	0.0734740514877838	-0.365215380235475	-0.550516290994392	0.788001256759939	-0.691719667954135	0.206144656164935	-0.590610914466492	0.833531399448739	-0.28891258981451	-1.40772842267163	0.539636824508564	0.149595431284868	-0.413774887040208	0.0131515501147831	-0.498324038845645	0.154839054791475	-0.646560738235604	-1.56932705749075	-0.007942419005615	1.23579459342856	-0.830796287152345	0.356476905677262	-0.195171560174311	-0.344358231637688	-0.515837247489512	-0.383412025426097	-0.257231576790352	-0.418639649723264	-0.454124730233137	0.351077701414908	-0.757930145380392	-1.27823714885128	-1.18648277474971
TCGA-22-5472-01	basal	0.150275422575252	0.328854504651012	1.86905334166573	-0.517760020462851	-0.572355629260805	0.660420126192816	-0.542742604241799	0.203806231379638	-1.53049353419112	-1.02604488294181	-1.43651125369739	-1.63328973774134	-1.02917392252652	-0.253574469977639	-1.59707921899041	1.06864815848211	0.126763065663302	0.339565693397416	-0.529136068707963	-0.635804533491722	0.697232564297117	-0.125121261581759	-1.99450366441831	-1.30697554956691	-0.963106692532736	-0.658118827501837	-0.0112999147838896	-0.272724543240253	-0.415333017692454	-0.755318610132195	-1.2872211020231	-0.183108516856587	-0.301937259502208	-1.13458673338763	-1.12267282502263	0.0876323878802127	-0.634352136380137	0.318971573511163	-0.370599995380635	0.268305611320331
TCGA-33-4547-01	basal	0.665899073254089	0.714181955456015	-0.357515976095547	0.910576418976619	0.379820042878104	0.453214703013716	0.953808147303249	-0.578818203124145	-0.730639810800691	0.600578414399494	-1.05766589225899	0.16425358855743	0.841994407270954	0.355798083121215	-0.448002056552144	0.370282384686231	0.715301615315652	-0.346636829061911	-0.432271067681829	-0.69038929185665	-0.25851734527022	0.289320963149465	1.85757510844046	0.637062624439078	-0.758069739562236	0.386172285442918	-0.560143167440239	-0.524508113638962	0.697747518597696	-0.373934091803485	0.373957237328309	0.359094814651155	0.244692305379131	-0.11512790906489	-1.5001784361203	-2.78806508926187	0.0775479582162158	-0.500645723491133	1.04993786300964	-0.280259184850385
TCGA-34-2600-01	basal	-0.811751681253574	0.754364575017452	-0.127729174194724	0.0903876540830195	0.413362615261172	0.338802324898967	-1.1803133321139	0.319694029197854	-0.939598113016949	0.37281244955444	-0.0482246902634375	-1.70433444588603	-0.258253370109402	0.527808690632717	0.113557772723164	-0.707507972580686	0.526669511661367	-0.653569031436988	-0.850720079919769	-1.53368882879434	-0.447418709895165	-0.821628217191772	-1.95991235268749	-1.00557347583454	2.03219825539692	1.31355889024503	0.401872312226547	0.925955235707555	0.708417000389875	1.13712708516041	0.678253701024471	0.946337787613197	0.809405956247777	-0.352795030824289	0.618312210515589	1.01972416539366	-1.71691408121283	0.968246099197721	0.802863194219022	1.55332748601895
TCGA-34-5232-01	basal	-0.0657471231571717	-0.419506931588091	1.15594665803406	-1.02252457123679	-0.620135559611479	1.23866807102293	0.134356650265186	-0.199982563131287	1.03468122512309	0.0203454023265472	-0.29434361054415	0.719247219312329	-1.2387120580724	-1.15896266950096	-0.0455984327058834	0.312943507311999	-1.4869905138963	-0.503707303221804	-0.502342568760389	-0.0853988377996671	1.39796162499843	-0.143316607272658	0.0137937903060752	-0.878732320907497	0.0614305624786907	-0.499388614052694	0.844255717279312	0.778546520471657	0.601194365641697	0.572001962091693	-0.697648503337245	-0.60698490598656	-1.16798111080151	-0.312876046550866	-1.36802457939997	-0.134208585252131	-1.24954771951064	1.49536513520742	-0.799704731071516	-0.16893690156318
TCGA-34-5241-01	basal	-0.92387102419823	0.606431512822095	0.973746006699138	-1.88308437353086	-0.399456223036271	1.32862368747381	-0.0496328667034531	-0.29735873535382	-0.103905213022192	-0.588245914086608	-0.161707070621031	0.366353706249023	-0.761523206354911	0.77645039082973	-0.15178808856674	-0.28033898372528	0.274730985000099	-1.07844639021619	-1.25827442600719	0.285866676898783	-0.452415312899492	-0.649424947696504	-1.17788351159015	1.26256778678347	0.553098878865642	-0.565953232154551	0.131673952448433	-0.426766401465066	-1.01805900781542	0.343764295351205	-1.15072648860939	-1.33760956252034	-1.49553746932646	-0.967564607086214	-0.929984490585077	-0.480589801136938	0.750610427369328	-0.944109747197925	-0.707630234072477	0.492922013659087
TCGA-37-3783-01	basal	1.08904071515482	0.758298489038523	-1.42879124344857	1.13439831556544	1.8390947879416	-2.05160221213944	1.31248009811904	0.910374308970322	-0.0759896763815761	0.611555087404076	0.0508537454717498	1.26280033739954	1.29239506033946	-1.33953080237325	-0.0418644856912877	-0.514873462130067	0.783622778889945	0.410292519454269	0.300904323098689	1.25679270024726	-0.650621991584245	1.01316307748994	1.42973955264018	1.53441545001164	-0.531931012804262	1.69442454693305	0.498727749700566	-0.154250726912516	-0.436923350395235	1.10344785965211	1.30558484031865	0.661088074195926	0.832647422218889	1.54054586250116	1.25195224035901	0.461456601531256	1.87728074188478	0.191531024112778	1.36438960605963	-0.289330259800022
TCGA-37-3789-01	basal	-0.172378595425021	1.02359850468307	-0.0454648456089486	0.0298109649945208	-0.0507939218939462	-0.951341094630599	0.447932521437987	-1.15071505768888	-0.447747767921816	0.00328218313171015	0.876337274455065	-0.0637938657465517	-1.08962942916058	1.0619070301501	0.668243147527402	-0.883604693651964	1.22387458139805	2.43914404998575	2.06655306246102	1.25554709395801	1.24028246200464	-1.38047896119571	1.7622822347532	0.561384829696977	0.777261372906788	-0.0323346884151767	1.1494415217833	-0.0351198449981901	-0.379387816980987	-0.413188361730728	0.51118250349715	-0.702663639439213	-0.252397131814045	-0.586432090089217	0.0911632243927738	1.22570488845831	2.18191051712809	0.075122593554762	-0.213841669959421	-1.03633331898688
TCGA-39-5024-01	basal	0.461025798382843	-1.00407993471494	0.561493580980834	0.270130340897536	-1.57929480246486	1.11292636931543	-0.633197750973139	-0.409581504322535	0.17622898419888	-1.08429531392269	-0.963664537805316	-0.460779213391515	-1.2753171561174	1.35247159404042	-1.08432212587836	0.403260694007918	0.710009778790741	-0.506334573154004	-0.258919785145505	-0.943300733106267	0.712510531711812	-1.51934538650157	-0.218693229200517	-0.752052229754959	0.249206884425534	-2.13326170319551	-1.2514874577272	-0.169624593434542	0.00858292061443726	0.531514538535385	-0.508709818588721	-0.152245652827816	0.0924275561613515	-0.304078887858362	0.336020536193114	-0.536940891503704	-0.849479870274447	-0.00388117928849201	-0.854681370935562	0.645648212455967
TCGA-39-5028-01	basal	-0.980134351828743	0.333355010806019	0.267968591998521	0.998646438509817	-0.182007385676972	-0.282290909753357	1.61805164367285	0.283330166302991	-0.808451891902028	-1.99371330537835	1.61941359028171	-1.23043961184348	0.773879779591022	-0.00116181283532344	1.16951506750147	-0.343693810353308	-0.691170130449587	1.41297836848345	0.944717519220626	-0.370492346243372	-0.569727490435335	-0.818270828913641	0.620545312572158	-1.31763163450355	-1.14784053527367	-0.930459787783636	-1.24752932223218	-0.554685015979575	0.305550047185486	-0.153302826051116	-0.197197622238208	0.360065124215524	0.999534058135882	-0.0699121512380968	0.375099915883823	0.268078447079216	-0.361077692890493	0.120295711634196	1.38181618789786	-0.805789171525381
TCGA-39-5029-01	basal	0.0223094614048638	0.839399065942953	0.125842797169069	-0.225622499405743	-0.359813325042703	-0.709124934744593	-1.06977878647974	-1.35369208277127	-1.14363764358623	-1.56919902277887	-1.0768766947989	-0.272360162453243	0.216983481279776	1.53199027852979	-0.22742217932054	-0.363711463468332	-1.26405844319502	-1.12715010285728	-1.11778816638728	-0.719065569562666	1.65257219308301	0.0560802562384641	2.16913212659706	-1.05372098285167	-1.02211485670857	-0.0112322854460994	-0.425773066568664	-1.25052180603334	-0.931738269325972	-0.824515635196481	-0.961782079088046	-0.529907864131192	-0.0490535198424667	-0.928763772234859	-0.760019106795175	0.655468553135878	-0.854605986599971	-0.771729922582168	0.324599854211857	-0.151595958666797
TCGA-39-5031-01	basal	-0.491155313490596	-0.422047449579366	-0.468996007391252	0.842705571549173	0.262478078849359	0.108230462333103	0.668306067673208	-0.0387501800797399	-0.141001523226781	0.959144668340141	-0.324264092524245	-0.0663013034292092	1.37163405313514	-0.581532918157472	-0.175997404223695	-0.269176819557708	0.669492471195055	-0.831969827427161	-1.20984505740528	-0.424615696635952	-0.108906484854834	-0.340776338735485	0.590663923045691	0.442289522128613	-0.52779777569573	1.14787633473243	-0.851125755704398	-0.0148454932933182	0.916043809646132	0.201918010069033	0.706875561458391	-0.455010701271161	0.179536846110636	-0.675856746310161	0.171573668754398	-1.65720818074267	0.228611185564816	-0.337511104173162	1.20759613688148	0.533694444794116
TCGA-39-5039-01	basal	0.280713576695458	-0.148519279179781	0.307947176018751	0.617267482008605	-0.29891320062306	-0.532716095651345	-0.582670223784999	0.288979819853403	-0.381524804268817	-0.770352970599806	0.900598135940081	-0.085924837373079	0.451349011105808	-0.760163462451271	1.3776663049309	1.73168395235037	0.452363727600735	0.645228126002257	-0.280556280182071	-0.449359919378739	0.775207139910414	-0.0912221091771036	0.268658138351391	-0.0688735622680486	0.366291779062607	0.305393990233553	-0.537977985274746	0.129117806688093	1.36948885398077	0.623048453255599	-0.239971235580803	0.0709153953521335	0.377957111077714	0.211998515798954	0.617051006308831	0.515764459151175	0.467118964981611	1.10512812010151	0.33628475098496	0.261221885747454
TCGA-43-3920-01	basal	0.92065147696982	0.382041116793114	-0.671682997289232	0.43472422716687	0.755211311315685	-0.41112229176077	0.772995587259451	-0.164541782909909	1.00348438063702	0.368714871448404	0.692643588883054	-0.156986646050626	0.0692254005543817	-0.0442481118298802	0.692555183239126	-0.169987138305284	-0.292834864361246	0.445210027680818	0.965906777343982	0.903814299826653	-0.465511992854795	-0.658706983891214	1.4062625964332	0.655959365772788	0.327103646007777	-0.422437028130357	-0.0876801294972343	0.921449219836352	0.126869004299794	0.925194833187021	0.562732937794623	0.46463721193307	0.553619227211701	1.58377887367671	0.887420743975747	0.933083675695339	1.38064778991549	-0.0430879922465474	-0.0759171789825734	0.645788020389357
TCGA-43-6771-01	basal	-1.17607688239041	-1.00798124448847	0.936425435864146	1.07872019068121	-0.275457367989044	-0.343713265726579	2.55372881034258	-0.774080019487766	-0.275594712640023	-3.52607458154935	0.32064838972233	-0.555659246270607	-1.20039082914301	-0.583044552303744	-0.424528333325314	-1.75260388847469	0.103431876878203	1.23910473921566	0.877761016978755	0.492675066558675	-0.594847221494247	-1.72133848103459	0.108156091674586	-0.380851453088788	-1.01068589949013	-0.244504458884848	-2.03825695911029	-0.62071661381346	-0.689274033148347	-1.77070861345211	-0.778507484568503	1.03122156176028	1.18856734321623	-0.645395311326876	-0.968793279810762	0.766761896761595	-0.0394610547402034	-0.959961409046951	-0.104023063254105	-1.55495029163278
TCGA-56-5897-01	basal	0.237544496490101	-0.567136351172685	0.992759503751228	-0.314632058369656	-0.620139592694145	-0.926983374292265	-1.14079544795658	-2.55141241941379	-1.84594401045209	-0.256020510226333	0.959397700628198	-0.489382192304638	-0.38749865606842	0.129330839737508	1.06601755336039	-0.611168881359318	0.361727614089667	-0.0522694523011843	-0.399042743071217	-0.770735453021883	0.0820528508232448	0.0759375058348359	-1.14370692299313	0.0653643804932537	0.0756665872021436	0.279632674193568	-1.23825004914455	-1.38518000833869	-1.79181339670909	-0.834632314517851	0.00846386814057699	0.129507522472447	-0.0845292156471313	-0.950915204705773	-0.855623970335557	0.281713165426805	0.55308516824199	-1.1565066570303	1.74882769977165	-0.540969706169364
