sampleID	Subtype_mRNA	ACLY	AHCYL1	AMBRA1	ANKRD17	ATL2	ATP1A1	BRD2	C16orf72	CFDP1	COPG1	DCLRE1B	DNAJC9	FURIN	IARS2	IGF1R	INTS6	IRS2	KATNB1	MAGOH	MSL1	NUP153	PGD	PPP2CA	RPL30	RPRD1B	STX4	TFIP11	TFRC	TOPBP1	UBE2C	UBE2D3	UBE2N	USP9X	WDR1	YPEL5
TCGA-CH-5769-01	Dependency2	-1.84979145208321	1.42033135288233	0.998482854917866	0.47165822652381	-3.20824956058373	-2.22259794583657	0.607746751315776	-1.77358587107328	0.360435011207606	-3.23485226293902	-1.90502759082298	-0.722710791763065	1.66161904089707	-0.0328588006318956	0.992896926246008	-1.04449689599822	0.351686781402357	-3.29161839868541	-0.31498186209612	6.06390441864584	0.529444693736263	-3.17443021880506	-0.675946931715699	2.80843336723094	1.51023961796708	-3.52958373431181	0.393073589525718	-2.81085097642405	-2.24227637369108	4.16795821121588	-0.581623013176103	-1.45626697470181	-2.4008730139175	-0.184457842566799	-1.90545679870225
TCGA-YL-A9WY-01	Dependency2	-0.183168467671444	-0.36170067984104	0.318133087792154	-0.198140512002581	-0.432438847888587	-0.415824261334381	0.378655781743653	0.191392069030633	0.109075276067166	0.0303128853714663	0.600469733575734	1.07636850618995	0.219566231304937	0.0662591065721786	-0.330315159030646	-0.0601255346486132	0.0737043704879253	-0.362005368486039	-0.238880315347335	0.705249123042578	0.0270286222852524	-0.336976859772176	-0.283779582295969	-0.0183987922563572	0.194181972513623	-0.171256160767251	-0.160197835440373	0.0801806870664907	0.0220382997749002	0.0891974601832641	-0.120482649897221	-0.0570037051067816	0.145190895780663	-0.0669246471622122	-0.373262972570953
TCGA-J4-A83M-01	Dependency2	-0.516140740061171	0.0297146593236779	0.615765735045635	-0.379644194980728	-0.304885284183858	-0.914268888106973	0.487939992636164	-0.308960584713832	-0.163163196627556	-0.502562729931027	-0.263643927249654	-0.0848503155941774	0.378049049247455	-0.441828568100888	-0.159328724972835	0.205345483079691	-0.337158438138902	-1.56577053325483	-0.228287985100621	0.358038433720004	-0.0214867954649549	-0.977623396859573	-0.381942536960212	-0.383935717965988	1.12055702115467	-0.438947952421062	-0.412441302396793	-0.786753499187604	-0.636946944424458	0.467156382143662	-0.350267482071088	-0.642572633247622	-0.3092683865774	0.240421558606508	-0.331134374522546
TCGA-G9-6351-01	Dependency2	-0.611407508700263	1.21165152880568	1.07937518409087	0.106629444664039	-0.965296368166354	-1.19717733920519	-0.323280348514878	-1.19915161934504	0.105908557334674	-1.93292446416849	-1.44092923081235	-0.558122897778129	1.21359586319217	0.656352417013242	0.62871508616064	-1.48195117870104	0.128486612605472	-1.19704068859994	0.393281369486015	1.15081821153737	0.977871929411526	-0.955204276393976	-1.06289787721338	1.32786816895191	0.401642082884826	-1.8831453008015	0.740221721946723	-1.44826891319872	-1.52231853225421	1.80372457068317	-1.79287611123194	-1.35196048578347	-1.30544093947604	-0.796654504176629	-1.0766003521215
TCGA-FC-7708-01	Dependency2	-0.256172934042603	0.291483795509831	1.17553789074661	-0.242963828679074	-0.618377227594758	-0.891371704745737	-0.242370419685592	-0.775002938702983	-0.224688217279526	-0.666593896446346	-0.617447692937743	-0.142279951687749	0.589879754730107	-0.000998300675966294	0.35789227415701	-0.946837631966317	0.0289327623548481	-1.07065111561719	0.352231896491317	0.743443963143957	0.370600606088021	-0.902527561391317	0.00338780839233857	-0.136680890272715	0.570929621525457	-0.928563068875717	0.208809071308969	-0.808475218647407	-0.810625207774951	0.615338961250987	-1.31606185691083	-0.676911461812317	-0.443739210937531	-0.428400247966122	-0.22868227680148
TCGA-G9-6354-01	Dependency2	0.0299693918615393	-0.26242107053124	0.0503747700579995	0.65099463949335	-0.654392701302342	-0.877605584384833	-0.695521100817951	-0.547439515835086	0.713078990125339	-0.756611252126691	-0.0479281683775605	0.0464311645967724	1.1453337780886	0.93239112422721	0.720253681418005	-0.569099410712036	0.817940252786129	-0.306698270407182	1.46756082733883	0.0332743920612212	0.863557733799283	-0.657245480093238	1.21970187442032	-0.790162319263212	-0.024175316521529	-0.372227588940707	1.09101361552604	-1.16258231137865	-0.610889175865856	0.772643781205346	-0.855446953137216	-0.240379227347673	-0.13067500383984	-0.766010211617761	-0.195501132709375
TCGA-EJ-7791-01	Dependency2	-0.255578319257998	0.872408559190688	0.898411925716513	0.322009403029809	-0.717353048689437	-0.876662264377561	-0.0147953051986943	-0.945615294600427	0.431930259995164	-0.887366425137172	-1.17372075820125	-0.294572082061196	0.803650619237357	0.41646676317131	0.459308820541531	-0.802612242038086	0.254284912224946	-1.22079703302873	0.698558847137445	1.88190056885537	0.334243728815766	-0.879675426764665	0.693695037966696	0.794121703484323	0.685187669182971	-1.85467454024042	0.6987086345685	-1.54671250926866	-1.01435172114221	1.42337782504591	-1.11754343208254	-0.554050171695565	-0.702613584149639	-0.60224364737714	-0.662882137533095
TCGA-EJ-5527-01	Dependency2	-1.12228277204159	0.404441205981548	1.25503693495973	-0.4704929137352	-2.22095333466075	-1.66529753236821	0.360666833103046	-1.28765968098704	0.0540365807319355	-0.898422327958011	-0.95881756356297	-0.0990405854866626	0.495059942736399	-0.38449280175197	-0.148970304398876	-1.52012298190245	0.195708481924395	-1.38995418240994	-0.340120752299174	1.77961495990935	0.225841571451702	-2.07148474792332	-0.519025557202048	0.946598161190885	1.31466066927784	-1.66855829935208	-0.191265094902604	-1.85562188989214	-1.40114486854269	1.16701771371399	-1.11372508648265	-0.696968118960635	-0.382623430610568	0.494726222958786	-1.79238959330236
TCGA-YL-A8SP-01	Dependency2	0.20021828553831	-0.701685125855721	0.777254734159713	-0.32696897594368	-0.064791455147002	-0.404158508632982	0.332086777978738	0.0637174935096916	-0.585770829533668	-0.116791360210335	0.828885842087963	0.230753301910716	-0.0448503948292681	-0.288011265937313	-0.507323152514238	0.491775757473511	0.00812709557950818	-0.367804535806358	-0.60819894328496	0.196948779280761	-0.0820716388831021	-0.590075722717466	-0.569834171253143	0.0340296959930767	0.186094055738108	0.130062729145985	-0.362565484491289	0.108557902235729	-0.123542678407709	0.0396351979744718	-0.390308260178926	-0.162802656505118	-0.249932415783222	-0.376613733050967	-0.201663739380212
TCGA-G9-A9S0-01	Dependency2	0.449884273927871	-0.245219017112554	-0.5513818219281	0.715032575048763	-0.438387843317367	-1.92000509280316	-0.769996985065309	-0.290552735413575	0.65235224584045	-0.488057456307568	-0.53388362624444	-0.387974474122007	0.530936002961668	0.410589489810139	0.207906905116686	-1.30439149865011	0.387275125770237	-1.12016650871103	0.778503439169213	1.30920500023851	0.622493933946658	-1.51807429496984	-0.803120495311941	-0.432466664938398	0.790088442715698	-0.756989532094645	0.350119305956853	-0.488364002832903	-0.896874622407515	0.0876374726773531	-1.59561532271118	-1.49869248162397	-0.357839705793278	-0.0318944123231855	-0.773882640971388
TCGA-2A-AAYO-01	Dependency2	-0.309927418795144	-0.0607772105619051	-0.231939537622696	-0.546122842003756	-0.177737007818396	-0.24497261364781	0.145671609128949	0.385964114402445	0.549488445491192	-0.251246928439723	-0.150708254713462	-0.689278235228771	0.864423701951219	0.349698967752631	0.671125843624875	0.645520473138223	0.409139134109039	0.220482138056682	0.287164013243622	0.513299986506589	0.738681052270737	0.553404545853257	0.0423825273355434	-0.962510526358631	-0.488942268378166	-0.695619187440693	0.52129927981119	-0.136641340471121	-0.489778628834625	0.32606164293908	-0.459991671961754	-0.623468314059421	-0.925372083347198	-1.15605233281047	0.480364181190738
