sampleID	Subtype_mRNA	ACTR1A	AIFM1	CCND1	CDK6	CYB5B	DHRSX	FAM50A	GMPS	GPI	KCTD10	MAU2	MCL1	MED1	MTPAP	NAPG	NDC1	NMT1	PPP2R1A	RAD51	RBSN	RMND5A	RXRA	SCAP	SLC35B2	SNRPB2	SOCS3	STN1	TEN1	TFRC	TXNRD1	UBE2L3	UBIAD1	XRN1
TCGA-CU-A3YL-01	TCGA-C1	0.310289741061758	-0.794866186781944	-2.55877306559686	-1.06762860885287	0.220063428081989	-0.692943850344201	-1.47057227264814	0.937684704599115	0.83722491221258	1.29867123275129	-2.28868248584145	-0.84285540925115	-1.8489214660805	-0.716646998199537	0.719226019094376	-0.578561698386562	-0.983609397147693	0.0004423483730386	-0.891484968880227	0.0112053922324039	-0.160947724506655	-2.05668735841788	-2.19532263307568	-0.188226601347571	0.52428395659035	0.638435938143091	-0.262626380026398	-0.0951017224774346	0.486728077549542	0.436371557552018	-1.11816262763173	0.422477234578775	0.88118908845027
TCGA-DK-A1A6-01	TCGA-C1	0.967694105242207	0.709308959733355	1.30693777393064	2.31195572042718	0.917385369769837	1.49055991826957	-0.130920316565461	-1.05729764074487	0.993863666336803	-0.660681402427739	0.556937665725626	0.193502201388164	-0.398864009156051	0.925863783244287	1.81273021006764	0.816256142885887	-0.0201857904372626	0.672275543803495	-0.197377161256816	1.20442569105572	1.63274913435338	-0.218600153326493	0.288079520557683	0.842074667525465	-0.506947613800013	1.14920523491051	0.388476407190992	0.592361252816026	-1.19996870848106	0.335649534633325	-0.0504174934676043	0.54547539266857	0.0373370712243727
TCGA-DK-A1A7-01	TCGA-C1	1.19259685053836	1.62843172907158	-0.855206732407891	0.365449451401498	1.23155288295883	1.41646095080052	-0.848544015575758	-1.60324899013174	1.26103889935878	-1.31711971718666	-0.838267722466475	1.99725885198865	-0.472819263569268	1.80611298824814	0.609079051972554	1.22342686670348	-0.798185981618142	1.54550867356433	-1.62725926014277	1.35688842198136	1.22869245741646	-1.06908817521464	0.641549683427986	1.64006328374969	-0.550580479021432	0.685037870027489	1.57881576879642	1.23638797750868	-1.55520152517939	1.22112873040418	2.33414090403191	1.07594214255071	1.96947031582188
TCGA-DK-A1AA-01	TCGA-C1	0.855757416803371	-0.499892155915406	-0.76891373824633	-0.481957718279633	0.0924675302615458	-0.741888513231956	-0.913887275148911	1.31598706769284	0.0185939917679628	1.10123546459585	-0.416063330104804	-1.18917286433358	-0.775196967687781	-0.182915994751898	0.0435345733069505	-0.813557049978336	-0.214410463501273	-0.221366191800912	-0.148492269654031	-0.821500768784601	-0.161486681893026	-0.15703848545327	-0.33301350335721	-0.394458187967024	0.871241543527476	-0.134199044879898	0.168436570897993	0.324845419095592	1.2194286979715	-0.0269207690386236	-0.304511916400783	0.324213237259462	-0.0783303108727664
TCGA-DK-A1AG-01	TCGA-C1	-0.382814124240624	-0.694326830206657	-1.48940946278789	-1.91494321752702	-0.536564575857555	-1.10237182892349	0.836924097223236	0.620425291888974	-0.105120281785374	0.492832684954935	-0.861623887819031	0.0211829719313439	-0.803353398925549	-0.288837388709876	-0.582703984198387	0.233612555193024	-0.186930237656267	0.00944645690473274	0.46004377260404	-0.103536959336056	-0.128262815173063	-0.230570887545539	-1.37749303484411	0.217496744092127	0.847053939708318	0.061324643681022	-0.364761286876219	-0.870391311817399	0.299607610644542	0.495937468566355	-0.556629507535648	-0.00370502012198641	0.471412995586881
TCGA-DK-A3IS-01	TCGA-C1	1.19914931560062	1.2986821622372	-0.549390602688451	0.985368111917158	1.19758262672757	1.41461009092163	-0.815398515055206	-1.7869380365962	1.27026471589761	-1.86988629104782	-0.406801808591115	1.94730403887684	0.1378907717927	1.17925922698207	1.03369597152099	1.69169906754451	-0.198397071475192	1.55506410814094	-1.39287115419567	1.6117033323861	1.66346420749435	-0.6896164089813	1.54176737134198	1.5670331237402	-0.371843193446787	1.10928326405607	1.70113688408176	1.1990744591908	-1.39788601209029	1.12430418012076	1.63928935641621	0.793361801002899	1.93517941253402
TCGA-DK-A3IV-01	TCGA-C1	-0.205918016772418	-1.02325959298828	-0.639198507508277	-1.54008890148065	-0.373810916041158	-1.19264117416757	0.182819679641242	1.19619074911253	-0.460159312507279	0.809892430124053	0.142002764730105	-0.235442476105337	-0.166808733264147	-0.801587508047334	-0.694829042542406	-0.0391275151056557	-0.0996986787187006	-1.03093070555506	1.14989949802121	-0.749722335685872	-0.448967805300119	0.323270050395643	-1.35665228816596	-0.691258791979642	1.14765686670041	-0.316433421862285	-0.872786873942338	-1.11914144786987	1.33090635454796	-0.340354087498144	-0.36647592825716	0.00958625856580464	-0.244232171426884
TCGA-DK-A3X2-01	TCGA-C1	0.283909434156715	0.913151025419272	1.09919904030316	0.879793797047911	0.393041265511911	0.547341968696751	-0.304984793027631	-0.935890152933701	0.318432597971568	-0.0881309624349814	-0.00237525475121253	0.607795378036523	-0.519686528323739	0.536295858414206	0.0642805563024665	0.859484711535736	0.0702684834520887	0.43909484371068	-0.717427405486148	0.842682440051776	1.01241220647624	-0.194233829414319	0.165733040147902	0.46225583367424	-0.72966813311232	0.841849885889319	0.358658710987668	0.966006201689674	-0.93294173569717	0.309618546328999	0.591329383088458	0.211852961295913	-0.196594495589768
TCGA-E5-A2PC-01	TCGA-C1	1.16797111898831	0.114731603470181	0.255091544500418	0.722634285666826	0.483726098177683	0.0341004422708818	-1.00121320819978	0.591151686682236	0.516404817703149	-0.0235184817885359	0.71271458386765	-0.346803902599974	0.128156282946091	0.367724127451452	1.13089221150707	-0.800929256160984	-0.0532292247731831	0.225121494828953	0.0953674229446459	0.0132156525779544	0.660773987244828	-0.0704222098524327	0.728249245935735	-0.836945042315641	1.12633749073475	0.566144298821584	0.0442689898128766	0.190642046296464	0.28696928591835	-0.31183449121324	-0.421877264220457	0.231035089088372	1.82820578797908
TCGA-E7-A3X6-01	TCGA-C1	0.293154616477302	-0.104061649429416	-0.599871014257123	-0.320839398286398	-0.139286781613292	-0.233979509112762	0.0446998940796129	0.888727831183324	0.481015908050421	0.909523692655622	-0.232877929436937	-0.320363026541177	-0.387262805585724	-0.153208885144332	0.957497131267844	-0.279429790826394	0.257794714098473	0.0503675723465054	0.325198839412932	0.407640617188556	0.0759433718588598	-0.165740993263148	-0.315059046488862	0.298014127096313	0.794586636899406	0.364875159851384	-0.217260143581766	0.0844333755399716	0.598100799823766	0.243709767819011	0.0577241283866217	0.201521801393598	0.359840901029425
TCGA-E7-A3Y1-01	TCGA-C1	1.68745376617475	0.307942847615813	-0.372865816256074	0.467482962376703	0.137570878970165	0.588090231271797	-1.41248089163051	0.485856321957073	0.367222653607006	0.635853480214399	-1.09887516020427	-0.0528089147545905	-1.82842261555218	0.209786092412044	1.37318921243333	-0.385092961061805	-0.971483708519434	0.595558524652914	-0.529570348247946	1.30232652535202	0.450989209161162	-1.12233554808914	-0.153681999844229	0.101856375951132	0.305502533096569	1.91650980435028	0.668781061014223	1.48940007631906	-0.148948356486345	0.182760664889283	0.185038954076687	0.906961325993303	0.89555085848747
TCGA-FJ-A3ZE-01	TCGA-C1	0.753135810809408	-0.290589240951873	-0.619960538578733	-0.0135264937916912	-0.0667254799765881	-0.471160649461306	0.223009816017798	0.492095333414332	0.698555721233873	0.422115224172883	-0.309648983260581	0.0931864451753077	-1.06875129152348	0.316001092271176	0.616842098291399	-0.0863285097762906	0.00948005462008768	0.970792621188876	0.372031880739716	0.0857885651475101	0.190920031304186	-0.232967566970677	0.124122774973604	-0.29728627013871	0.929347191208852	0.964010270117488	-0.0033032291106426	0.589299110522333	0.000811637739826784	0.240916276126843	-0.361905478168031	0.170643859736416	-0.339020646589233
TCGA-FJ-A3ZF-01	TCGA-C1	1.01904668384288	1.73729545010956	0.467443090363511	1.6709567839664	1.5709437174771	1.23288723370889	-0.638132482270129	-0.470131658107391	0.405536961346195	-0.734765602837047	-0.517940066755384	1.82923024254299	0.552218748571996	0.908862388348214	0.357514393756947	1.28430026967393	-0.387385152202799	1.15778916259572	-0.918438136857513	1.84093103912715	1.2945334445832	-0.868401894016015	0.793630523258176	0.992823757536181	-0.703549231221916	0.747176695637273	0.900407110855291	0.942488512011292	-0.982915996535377	0.611975911542193	1.69675505871967	1.39391659486886	0.096156792718603
TCGA-FT-A3EE-01	TCGA-C1	-1.10289614809928	-0.698255404055293	-0.773093070037361	-1.02985917876412	-0.260307717277423	-1.12468770082627	0.223276848034131	0.638455974691611	-0.227261673622072	0.466649485086826	-0.201940700144765	0.0340272450589422	0.300968345550469	-0.837384842918844	-0.207109742856092	-0.00885796109459794	-0.185448453255757	-0.651844218280225	0.586816613071874	-0.612036961009936	0.138893297701285	-0.223050616618128	-0.700018878934291	-1.20832702965503	-0.210566831427773	-0.186175752953623	-0.392046680606817	-0.855505820890498	0.817912941402632	-0.197612062339589	-0.458103283445179	-0.0318578446284237	0.112612374747549
TCGA-G2-A3IE-01	TCGA-C1	0.534891723940797	0.614119341678215	-0.628897617144086	0.0365353932693825	0.639255011480985	0.482222708457034	-0.405332677688909	-0.220120791215314	0.703764929771029	-0.0884033475816718	-0.554880689241458	0.417058876535218	-0.276939971654854	0.554554273739837	0.658330539464745	0.434702968793411	-0.22460712338599	0.921402819624417	-0.679390716234602	0.579430327812707	0.435742042574676	-0.61619822231864	0.0311669005841392	0.824492214155859	0.522351447274234	0.543637238684588	0.557592984595774	0.422531938398517	-0.454348526947817	0.598686681142701	0.980675720649192	0.949046670668487	0.503700696814344
TCGA-G2-A3VY-01	TCGA-C1	-0.150321596037821	0.152995657857203	0.703428842565912	0.316924984904194	-0.365085248999903	0.304474948440475	-0.439589128353057	-0.454983984209192	-0.376841371230044	-0.195248197795877	0.099710267644473	-0.401376763757677	-0.301423634964741	1.01098110192047	-0.307052302001935	0.506968104940703	0.439927944672492	0.122267910300797	-0.459368830537889	0.273682452099742	-0.905437936869807	0.421378163045375	-0.396436934737854	0.3247292263549	0.0719487034116919	-0.490672979461349	-0.153422404461941	-0.00914009135376594	-0.778638490975415	-0.0477050573480138	0.179188024561856	-0.214140071998282	-1.59823274556745
TCGA-GC-A3BM-01	TCGA-C1	0.814257027720213	0.564143862445843	-0.839374985046614	-0.126686962748288	0.775156460782196	0.264277084922332	-0.950185854167921	-0.265100973301597	0.931756536653138	-0.74770685801296	-0.75021849097064	0.82892060037484	-0.660621586490883	0.476539636720807	0.794779209983654	0.483214653440509	-0.521492518517552	0.551740296869328	-0.940722838867542	0.672761222739586	0.539931087554095	-0.91418358605277	-0.0214267502547939	0.716127848628228	-0.13155496978105	0.785265443408882	0.780454539136494	0.19972968008692	-0.260876452118022	0.911860614575626	1.17064107047837	0.975649598388931	1.52159188356729
TCGA-GC-A3RB-01	TCGA-C1	0.11493122900209	0.602161667982256	0.619069096522522	0.677467573310946	0.468718097874034	0.56809877085837	0.913800433223448	-0.211799647686828	0.13404220920896	-0.0103561209305043	0.782261062027747	-0.123450419283884	1.23354060255788	0.392986495416927	0.205990381855225	-0.280594492478716	0.645740079743949	0.563612361076998	0.361674579808443	0.675391309125864	0.371898216074799	0.212907833600243	1.25382527778659	0.455486177042551	-0.217931837738086	0.540485460364561	0.365841629502635	0.326882264297284	-0.309536698845189	-0.231691427842104	0.869880836278392	-0.622068428839888	0.298596132932001
