sampleID	Subtype_mRNA	ACO2	ATP6V1D	C19orf25	DDX3X	DNAJC9	EIF1AX	FAM50A	MCL1	MDM2	MED9	MRPS11	PELO	SIN3A	SLC2A1	UBC	USP7	VHL	WDR73
TCGA-IZ-8196-01	TCGA-C1	-0.482357705679475	0.135387314958762	0.379173593911605	-1.03350590218358	0.436231899762625	-1.46011389602302	-0.518133987984245	0.113486052826456	-0.347515686819697	-0.681606971395188	-1.00109412189608	-0.0214195697769321	0.126010194551604	-0.163034065485947	-0.584978175783384	-0.149135415781637	-0.00207284117509715	-0.0558347103777034
TCGA-IZ-A6M9-01	TCGA-C1	-0.742815797600847	1.29674965650935	1.34273244535042	-1.09517883558693	0.345057975659777	-1.20744288608628	-1.60305520931408	-0.137766678654045	-1.29714881351911	0.0458138638636253	-1.54243431030019	-0.982769624765433	0.950944482032122	0.470442409662631	0.0349518363443352	-1.23330350106122	-0.946374066475989	0.798463702799655
TCGA-J7-6720-01	TCGA-C1	-0.392534595745128	0.917458683409256	0.754858539202809	-0.405813142812617	1.39187518096098	-0.503389037237742	1.16347592883988	-0.162539966879433	-0.0839351367629413	0.811124788571773	-0.407174494998543	-0.318612781965375	0.690417192390915	1.79538040445406	0.893381117613929	-0.246572448744328	-0.54792457960828	0.766473153367383
TCGA-KV-A6GE-01	TCGA-C1	-0.901159047214011	0.351854322391792	0.461215541239394	0.326789772479351	0.17417380451457	0.66107314844294	-2.39516364132885	0.346374779060905	-0.501757430846564	-1.3149544172753	-0.292474506100276	0.267282477914792	-0.631305015073336	0.527583634668145	-0.463503775669256	-0.480425963850168	-0.75284283029628	-1.34204614043492
TCGA-MH-A55W-01	TCGA-C1	-1.17617877857549	0.747298407853973	0.672908990045682	-0.195779598946375	0.27175298127294	-0.417215648728739	-0.593702066157121	0.304829597004328	-1.06347090205374	0.651555491262437	-0.800611663320458	-0.691535447504943	0.0801897728066668	0.482632387135985	0.53836719924874	-0.903528923482936	-0.345606362121507	0.262523892396508
TCGA-MH-A55Z-01	TCGA-C1	-1.04244255473369	0.370212215413974	0.856803374810636	-1.2516801437313	0.421780698974995	-1.49598282918242	0.252845262922271	1.38434942571937	-1.2642324906942	1.08830291256427	-1.68075938574175	-1.8138819335845	0.826468375258451	-0.0336924173112222	-0.135077618508947	-1.33503520424686	-0.278076447682309	1.0838905641382
TCGA-MH-A561-01	TCGA-C1	-1.32167209955495	1.14640948817701	1.71398748927686	0.0669008706041753	0.982374079048816	0.528333440614807	-0.188263562982484	1.19994146121641	-0.662863709127015	0.746517689132367	-0.866882353449718	-0.996717203221413	1.2487528578165	1.03587808825764	1.59972637168223	-0.783536613982992	-0.377375951226787	0.468307818177889
TCGA-MH-A562-01	TCGA-C1	-2.10396198694165	1.14473104577619	1.27269849981817	-0.245961831261794	1.40302553943511	-0.0733482258220226	-0.128035500465459	1.23428059992942	-1.35650088393783	1.7517424641031	-1.51552537069003	-1.83839989490341	1.18458997489401	0.678762304661453	1.52308209799137	-1.34336724694899	-0.13263515673393	0.510864619101948
TCGA-P4-A5E7-01	TCGA-C1	-0.048007064154893	0.91597621019367	1.02775180890809	-0.80874224120515	-0.314833126703562	-0.95796293796522	-0.427057319792094	0.620370875886064	0.172512895910182	-0.496104353827674	-0.364272497349376	0.120776750502294	0.233836800697193	0.471267166406685	-0.035178134769849	0.0971437259495514	-0.157334405246457	0.269508448839412
TCGA-P4-A5EB-01	TCGA-C1	0.538118228226861	0.31027954179908	-0.110580008815495	0.189311327012318	-0.962759277958805	0.036899494697542	-0.963321345532677	0.242496914692485	0.143553828171664	-1.40329387214225	0.127111316898883	0.325511025082559	0.0831987210899822	0.218792093965109	-1.15262231272379	0.0232459595441607	-1.2373323982116	-0.705052988426347
